case_id,cluster,duration_days,outcome,loan_goal,app_type,requested_amount
Application_1849823409,1,26.83990239583333,Pending,Existing loan takeover,New credit,30000.0
Application_1849834109,2,30.839558391203706,Cancelled,Car,New credit,5000.0
Application_1849897013,1,26.76081628472222,Pending,Existing loan takeover,New credit,16000.0
Application_1849953739,1,16.76852185185185,Pending,Existing loan takeover,New credit,6500.0
Application_1850018358,0,16.934197280092594,Denied,Home improvement,New credit,16000.0
Application_1850153393,1,20.153927060185186,Pending,Home improvement,Limit raise,40000.0
Application_1850231701,1,14.539560717592593,Pending,Home improvement,New credit,15000.0
Application_1850250024,2,34.19991164351852,Cancelled,Existing loan takeover,New credit,30000.0
Application_1850371697,1,16.8617815625,Pending,Car,New credit,29000.0
Application_1850433727,1,54.13182354166666,Pending,Existing loan takeover,New credit,50000.0
Application_185048422,1,9.237109780092593,Pending,Car,New credit,17000.0
Application_1850500494,1,6.91186207175926,Pending,"Other, see explanation",New credit,11000.0
Application_1850714835,1,42.72020259259259,Cancelled,Remaining debt home,New credit,14000.0
Application_1850771395,1,46.479199108796294,Pending,Existing loan takeover,New credit,18000.0
Application_1850895978,1,64.46582060185186,Cancelled,Existing loan takeover,New credit,5000.0
Application_1850931354,1,7.960946851851851,Pending,Boat,New credit,10000.0
Application_1850936258,1,32.88494564814815,Pending,Home improvement,New credit,25000.0
Application_1850963893,1,6.903001759259259,Cancelled,Car,New credit,29000.0
Application_1851114662,2,43.41761233796296,Cancelled,Home improvement,New credit,35000.0
Application_1851142990,2,31.70869924768519,Cancelled,"Other, see explanation",New credit,24000.0
Application_1851246856,1,26.849031145833337,Pending,Home improvement,New credit,10000.0
Application_1851326830,2,32.46393362268519,Cancelled,Car,New credit,5000.0
Application_1851360212,1,54.74675712962963,Pending,Remaining debt home,New credit,18000.0
Application_1851446313,2,30.522925289351853,Cancelled,Unknown,New credit,0.0
Application_1851522076,1,8.809627002314816,Pending,Home improvement,New credit,12000.0
Application_1851550771,1,9.0174803125,Pending,Not speficied,Limit raise,32500.0
Application_1851680665,1,9.479540960648148,Pending,"Other, see explanation",New credit,25000.0
Application_1851714931,1,40.736875219907404,Pending,Home improvement,New credit,6000.0
Application_1851829202,2,33.73784898148148,Cancelled,Existing loan takeover,New credit,5000.0
Application_1851874120,0,7.9870026157407406,Denied,Car,New credit,5000.0
Application_1851936768,1,25.40012003472222,Pending,Not speficied,New credit,15000.0
Application_1852038532,1,21.690113182870373,Pending,Unknown,New credit,0.0
Application_1852065096,1,9.952671712962964,Pending,Home improvement,Limit raise,30000.0
Application_1852072938,1,14.935805370370371,Pending,Existing loan takeover,New credit,29000.0
Application_1852368370,1,10.528859675925926,Pending,Existing loan takeover,New credit,5000.0
Application_1852369736,1,19.940896412037038,Pending,Home improvement,New credit,15000.0
Application_1852468311,1,7.841554374999999,Pending,Car,New credit,10000.0
Application_1852483606,0,16.773462523148147,Denied,Existing loan takeover,New credit,19000.0
Application_1852526721,2,30.681727291666665,Cancelled,Existing loan takeover,New credit,8200.0
Application_1852538604,2,33.221749583333334,Cancelled,Existing loan takeover,New credit,5000.0
Application_1852555058,1,29.89487199074074,Pending,Existing loan takeover,New credit,25000.0
Application_1852582726,2,25.472398912037036,Cancelled,Existing loan takeover,New credit,22500.0
Application_1852627843,0,16.877565104166667,Denied,Car,New credit,20000.0
Application_1852628062,2,31.06144255787037,Cancelled,Not speficied,New credit,10000.0
Application_1852652595,2,32.90278498842593,Cancelled,Existing loan takeover,New credit,15000.0
Application_1852677359,2,30.74550266203704,Cancelled,"Other, see explanation",New credit,0.0
Application_1852775890,1,11.161825289351851,Pending,Home improvement,New credit,7000.0
Application_1852845855,1,20.93810550925926,Pending,Car,New credit,10000.0
Application_1852893888,0,21.956506157407407,Denied,Home improvement,Limit raise,14000.0
Application_1853045238,1,12.52302912037037,Pending,Existing loan takeover,New credit,11000.0
Application_1853176146,1,43.47549862268518,Pending,Car,New credit,16000.0
Application_1853207066,1,12.104853703703704,Pending,Not speficied,New credit,5000.0
Application_1853216913,1,11.665756956018518,Pending,Car,New credit,0.0
Application_1853222107,0,13.752627604166666,Denied,Car,New credit,19763.0
Application_1853315636,1,15.950245150462964,Pending,Home improvement,New credit,10000.0
Application_1853330214,1,8.834657337962962,Pending,Car,Limit raise,30000.0
Application_1853348131,2,34.942174143518514,Cancelled,Not speficied,New credit,15000.0
Application_1853350634,1,15.97224070601852,Pending,Extra spending limit,Limit raise,20000.0
Application_1853433416,2,31.625635520833335,Cancelled,Car,New credit,7000.0
Application_1853485475,2,31.86358133101852,Cancelled,"Other, see explanation",New credit,8000.0
Application_1853491319,2,30.528142743055554,Cancelled,"Other, see explanation",New credit,15000.0
Application_1853502124,0,17.948779259259258,Denied,"Other, see explanation",New credit,10000.0
Application_1853593768,1,20.01507140046296,Cancelled,Tax payments,New credit,5000.0
Application_1853597293,0,17.889110891203703,Denied,Car,New credit,10500.0
Application_1853613492,1,8.731268449074074,Pending,Car,New credit,25000.0
Application_1853671913,2,48.84352555555556,Cancelled,Existing loan takeover,New credit,12000.0
Application_1853690266,1,24.372773113425925,Pending,Home improvement,New credit,15000.0
Application_1853703463,0,13.106708217592594,Denied,Car,New credit,0.0
Application_185373096,1,17.996470416666668,Pending,Car,New credit,14000.0
Application_1854025624,2,32.680290381944445,Cancelled,Car,New credit,7000.0
Application_1854050413,1,17.865184872685184,Pending,Home improvement,New credit,10000.0
Application_1854057287,1,9.083474537037036,Pending,Home improvement,New credit,6000.0
Application_1854095435,1,8.794264467592592,Pending,Home improvement,New credit,15000.0
Application_1854102565,1,11.48241605324074,Pending,Car,New credit,0.0
Application_185425577,1,24.613423969907405,Pending,Home improvement,New credit,60000.0
Application_1854406278,2,34.75854525462963,Cancelled,Car,New credit,13000.0
Application_1854419089,1,7.174497453703704,Pending,Car,New credit,25000.0
Application_1854482075,1,29.587344444444444,Pending,Existing loan takeover,New credit,16500.0
Application_1854554571,1,14.70323105324074,Pending,Car,New credit,5000.0
Application_1854701500,1,26.870384594907406,Pending,Home improvement,New credit,5000.0
Application_1854734826,2,5.970266053240741,Cancelled,Existing loan takeover,New credit,15000.0
Application_1854738901,1,6.824290046296297,Pending,Car,New credit,25000.0
Application_1854749956,0,26.362354791666665,Denied,Car,New credit,35000.0
Application_18547553,1,8.841936412037036,Pending,Not speficied,Limit raise,40000.0
Application_1854801140,2,55.488741840277775,Cancelled,Car,New credit,8750.0
Application_1854809720,1,57.38425195601852,Pending,Home improvement,New credit,20000.0
Application_1854833446,1,33.54745287037037,Pending,Existing loan takeover,New credit,15000.0
Application_1854866046,2,30.80521726851852,Cancelled,Existing loan takeover,New credit,8500.0
Application_185493618,1,8.743650104166665,Pending,Car,New credit,15000.0
Application_1855034859,2,17.874592430555555,Cancelled,Car,New credit,14600.0
Application_1855047203,0,0.8791519097222222,Denied,"Other, see explanation",New credit,20000.0
Application_1855297401,2,7.062851666666666,Cancelled,Car,New credit,5000.0
Application_1855342443,1,19.722594224537037,Pending,Unknown,New credit,0.0
Application_18554199,1,10.828607372685186,Pending,Car,New credit,20000.0
Application_1855447466,2,12.596767835648148,Cancelled,Existing loan takeover,New credit,18000.0
Application_1855489393,1,12.924766655092592,Pending,Existing loan takeover,New credit,15000.0
Application_1855519591,2,33.368587384259264,Cancelled,Car,New credit,30000.0
Application_1855557331,0,9.669391400462963,Denied,Boat,New credit,5000.0
Application_1855607716,2,34.73498020833333,Cancelled,Car,New credit,8000.0
Application_1855681221,1,24.1283018287037,Cancelled,Home improvement,New credit,65000.0
Application_1855733856,1,23.49575568287037,Pending,Existing loan takeover,New credit,14000.0
Application_1855877177,1,9.111900104166667,Pending,Existing loan takeover,New credit,27500.0
Application_185587945,1,15.272899988425925,Pending,Existing loan takeover,New credit,35000.0
Application_1855943606,2,31.534622199074075,Cancelled,Existing loan takeover,New credit,10000.0
Application_1855944075,1,30.062083391203704,Cancelled,Home improvement,New credit,25000.0
Application_1855989790,1,8.993997627314815,Pending,Existing loan takeover,Limit raise,20000.0
Application_1856006798,1,7.929518807870371,Pending,Extra spending limit,New credit,15000.0
Application_1856103001,1,27.72949412037037,Pending,Car,New credit,6000.0
Application_1856168404,0,46.90284623842592,Denied,Caravan / Camper,New credit,15000.0
Application_1856344011,1,9.944826539351853,Pending,Home improvement,New credit,0.0
Application_1856346499,0,25.773014050925923,Denied,Remaining debt home,New credit,15000.0
Application_1856358573,2,31.720306944444445,Cancelled,Not speficied,New credit,10000.0
Application_1856440552,1,12.113824918981482,Pending,Home improvement,New credit,8000.0
Application_1856708778,2,32.273176203703706,Cancelled,Home improvement,New credit,10000.0
Application_1856711010,2,31.824271747685184,Cancelled,Home improvement,New credit,30000.0
Application_1856747550,1,25.927930625,Pending,Home improvement,New credit,20000.0
Application_1856884956,1,18.978937627314814,Pending,Unknown,Limit raise,0.0
Application_1857096322,0,2.1548797222222222,Denied,"Other, see explanation",New credit,16000.0
Application_1857098025,1,7.822802916666667,Pending,Car,New credit,5000.0
Application_1857272014,2,36.48904973379629,Cancelled,Car,New credit,6500.0
Application_1857316370,0,4.95100074074074,Denied,Existing loan takeover,New credit,24220.0
Application_1857359296,1,13.922029502314814,Cancelled,Existing loan takeover,Limit raise,18500.0
Application_1857366417,2,35.45650082175926,Cancelled,Home improvement,New credit,12500.0
Application_1857372237,1,22.144825532407406,Pending,Unknown,New credit,0.0
Application_18574705,1,10.738927800925925,Pending,Home improvement,New credit,60000.0
Application_1857496920,1,7.980861770833334,Pending,Home improvement,New credit,10000.0
Application_1857502008,2,31.931261944444447,Cancelled,Car,New credit,10000.0
Application_185750292,1,16.45595670138889,Pending,Car,New credit,22000.0
Application_1857513367,2,34.85370689814815,Cancelled,Remaining debt home,New credit,35000.0
Application_1857565231,2,12.17911318287037,Cancelled,Unknown,New credit,13500.0
Application_1857619478,1,31.829811064814816,Pending,Home improvement,New credit,16000.0
Application_1857636845,0,10.97547681712963,Denied,Car,New credit,5000.0
Application_185779474,2,30.4985534375,Cancelled,Not speficied,Limit raise,22400.0
Application_1857968763,2,33.884800428240744,Cancelled,Car,Limit raise,20000.0
Application_1857990221,1,11.904484131944445,Pending,Existing loan takeover,New credit,16500.0
Application_1858029829,1,35.98875451388889,Cancelled,Home improvement,New credit,75000.0
Application_1858057166,2,11.654658587962963,Other,Existing loan takeover,New credit,5000.0
Application_1858211642,1,34.810473449074074,Pending,Home improvement,New credit,23500.0
Application_1858289567,2,33.84505708333333,Cancelled,Remaining debt home,New credit,25000.0
Application_185837798,2,33.60514599537037,Cancelled,Home improvement,New credit,5000.0
Application_1858388938,1,8.737917604166666,Pending,Car,New credit,15000.0
Application_1858400132,1,4.947787824074075,Pending,Car,New credit,16000.0
Application_1858410159,1,9.910091030092593,Pending,Existing loan takeover,New credit,42500.0
Application_1858510060,0,5.971652905092593,Denied,Unknown,New credit,15000.0
Application_1858563159,1,40.332202511574074,Pending,Existing loan takeover,New credit,8800.0
Application_1858588614,0,7.846420821759259,Denied,Unknown,New credit,0.0
Application_1858689003,1,16.37806,Pending,Existing loan takeover,New credit,17000.0
Application_1858734311,2,30.710479305555555,Cancelled,Home improvement,New credit,20000.0
Application_1858738087,2,30.666291967592596,Cancelled,Existing loan takeover,New credit,5000.0
Application_1858779625,2,7.718185092592593,Cancelled,Car,New credit,14000.0
Application_1858818143,1,7.776142291666667,Pending,"Other, see explanation",Limit raise,12300.0
Application_1858876732,2,32.37731202546296,Cancelled,Home improvement,New credit,25000.0
Application_1858993401,0,11.2649084375,Denied,Existing loan takeover,New credit,6000.0
Application_1858996937,1,4.174228275462963,Pending,Home improvement,New credit,25000.0
Application_1859043344,1,41.187125289351854,Pending,Existing loan takeover,New credit,10000.0
Application_1859157542,1,40.75014351851852,Pending,Existing loan takeover,New credit,15000.0
Application_1859159657,2,34.62550913194445,Cancelled,Existing loan takeover,New credit,23500.0
Application_18593266,1,19.39426170138889,Pending,Home improvement,New credit,25000.0
Application_1859331474,1,36.41418366898148,Pending,Home improvement,New credit,25000.0
Application_1859379497,1,50.78957797453703,Pending,Car,New credit,10000.0
Application_1859387169,0,20.172877974537037,Denied,Home improvement,New credit,20000.0
Application_1859431929,2,34.4372718287037,Cancelled,Not speficied,New credit,40000.0
